2025-03-21 04:15:57.129 | INFO    | motorph.util.DebugLogger.configureLogger | Logging system initialized. Log file: logs\motorph_payroll_20250321.log
2025-03-21 09:58:10.432 | INFO    | motorph.util.DebugLogger.log | Employee data loading complete:
2025-03-21 09:58:10.433 | INFO    | motorph.util.DebugLogger.log | - Total records processed: 34
2025-03-21 09:58:10.433 | INFO    | motorph.util.DebugLogger.log | - Successfully loaded: 34
2025-03-21 09:58:10.433 | INFO    | motorph.util.DebugLogger.log | - Errors: 0
2025-03-21 09:58:10.433 | INFO    | motorph.util.DebugLogger.log | - Total employees in map: 34
2025-03-21 09:58:10.434 | INFO    | motorph.util.DebugLogger.log | Sample employee IDs: 
2025-03-21 09:58:10.434 | INFO    | motorph.util.DebugLogger.log |   - 10031: Delia Aguilar
2025-03-21 09:58:10.434 | INFO    | motorph.util.DebugLogger.log |   - 10030: Emelia Maceda
2025-03-21 09:58:10.434 | INFO    | motorph.util.DebugLogger.log |   - 10019: Cydney Rosario
2025-03-21 09:58:10.434 | INFO    | motorph.util.DebugLogger.log |   - 10018: Allison San Jose
2025-03-21 09:58:10.435 | INFO    | motorph.util.DebugLogger.log |   - 10011: Anthony Salcedo
2025-03-21 09:58:10.435 | INFO    | motorph.util.DebugLogger.log | Added test employee with ID: 10001, Name: John Doe
2025-03-21 09:58:10.510 | INFO    | motorph.util.DebugLogger.log | Loading employee data from: resources/MotorPH Employee Data - Employee Details.csv
2025-03-21 09:58:10.511 | INFO    | motorph.util.DebugLogger.log | File opened successfully. Reading data...
2025-03-21 09:58:10.513 | INFO    | motorph.util.DebugLogger.log | Header row: Employee #,Last Name,First Name,Birthday,Address,Phone Number,SSS #,Philhealth #,TIN #,Pag-ibig #,Status,Position,Immediate Supervisor,Basic Salary,Rice Subsidy,Phone Allowance,Clothing Allowance,Gross Semi-monthly Rate,Hourly Rate
2025-03-21 09:58:10.513 | INFO    | motorph.util.DebugLogger.log | Line 2: Parsed 19 fields
2025-03-21 09:58:10.513 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10001, Name: Manuel III Garcia
2025-03-21 09:58:10.514 | INFO    | motorph.util.DebugLogger.log | Line 3: Parsed 19 fields
2025-03-21 09:58:10.514 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10002, Name: Antonio Lim
2025-03-21 09:58:10.515 | INFO    | motorph.util.DebugLogger.log | Line 4: Parsed 19 fields
2025-03-21 09:58:10.515 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10003, Name: Bianca Sofia Aquino
2025-03-21 09:58:10.516 | INFO    | motorph.util.DebugLogger.log | Line 5: Parsed 19 fields
2025-03-21 09:58:10.516 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10004, Name: Isabella Reyes
2025-03-21 09:58:10.517 | INFO    | motorph.util.DebugLogger.log | Line 6: Parsed 19 fields
2025-03-21 09:58:10.517 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10005, Name: Eduard Hernandez
2025-03-21 09:58:10.518 | INFO    | motorph.util.DebugLogger.log | Line 7: Parsed 19 fields
2025-03-21 09:58:10.518 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10006, Name: Andrea Mae Villanueva
2025-03-21 09:58:10.518 | INFO    | motorph.util.DebugLogger.log | Line 8: Parsed 19 fields
2025-03-21 09:58:10.520 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10007, Name: Brad San Jose
2025-03-21 09:58:10.521 | INFO    | motorph.util.DebugLogger.log | Line 9: Parsed 19 fields
2025-03-21 09:58:10.521 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10008, Name: Alice Romualdez
2025-03-21 09:58:10.522 | INFO    | motorph.util.DebugLogger.log | Line 10: Parsed 19 fields
2025-03-21 09:58:10.522 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10009, Name: Rosie Atienza
2025-03-21 09:58:10.523 | INFO    | motorph.util.DebugLogger.log | Line 11: Parsed 19 fields
2025-03-21 09:58:10.523 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10010, Name: Roderick Alvaro
2025-03-21 09:58:10.523 | INFO    | motorph.util.DebugLogger.log | Line 12: Parsed 19 fields
2025-03-21 09:58:10.523 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10011, Name: Anthony Salcedo
2025-03-21 09:58:10.525 | INFO    | motorph.util.DebugLogger.log | Line 13: Parsed 19 fields
2025-03-21 09:58:10.525 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10012, Name: Josie Lopez
2025-03-21 09:58:10.525 | INFO    | motorph.util.DebugLogger.log | Line 14: Parsed 19 fields
2025-03-21 09:58:10.525 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10013, Name: Martha Farala
2025-03-21 09:58:10.526 | INFO    | motorph.util.DebugLogger.log | Line 15: Parsed 19 fields
2025-03-21 09:58:10.526 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10014, Name: Leila Martinez
2025-03-21 09:58:10.526 | INFO    | motorph.util.DebugLogger.log | Line 16: Parsed 19 fields
2025-03-21 09:58:10.527 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10015, Name: Fredrick Romualdez
2025-03-21 09:58:10.527 | INFO    | motorph.util.DebugLogger.log | Line 17: Parsed 19 fields
2025-03-21 09:58:10.527 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10016, Name: Christian Mata
2025-03-21 09:58:10.527 | INFO    | motorph.util.DebugLogger.log | Line 18: Parsed 19 fields
2025-03-21 09:58:10.528 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10017, Name: Selena De Leon
2025-03-21 09:58:10.528 | INFO    | motorph.util.DebugLogger.log | Line 19: Parsed 19 fields
2025-03-21 09:58:10.529 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10018, Name: Allison San Jose
2025-03-21 09:58:10.529 | INFO    | motorph.util.DebugLogger.log | Line 20: Parsed 19 fields
2025-03-21 09:58:10.530 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10019, Name: Cydney Rosario
2025-03-21 09:58:10.530 | INFO    | motorph.util.DebugLogger.log | Line 21: Parsed 19 fields
2025-03-21 09:58:10.531 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10020, Name: Mark Bautista
2025-03-21 09:58:10.532 | INFO    | motorph.util.DebugLogger.log | Line 22: Parsed 19 fields
2025-03-21 09:58:10.533 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10021, Name: Darlene Lazaro
2025-03-21 09:58:10.533 | INFO    | motorph.util.DebugLogger.log | Line 23: Parsed 19 fields
2025-03-21 09:58:10.534 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10022, Name: Kolby Delos Santos
2025-03-21 09:58:10.534 | INFO    | motorph.util.DebugLogger.log | Line 24: Parsed 19 fields
2025-03-21 09:58:10.535 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10023, Name: Vella Santos
2025-03-21 09:58:10.535 | INFO    | motorph.util.DebugLogger.log | Line 25: Parsed 19 fields
2025-03-21 09:58:10.535 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10024, Name: Tomas Del Rosario
2025-03-21 09:58:10.536 | INFO    | motorph.util.DebugLogger.log | Line 26: Parsed 19 fields
2025-03-21 09:58:10.537 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10025, Name: Jacklyn Tolentino
2025-03-21 09:58:10.538 | INFO    | motorph.util.DebugLogger.log | Line 27: Parsed 19 fields
2025-03-21 09:58:10.538 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10026, Name: Percival Gutierrez
2025-03-21 09:58:10.539 | INFO    | motorph.util.DebugLogger.log | Line 28: Parsed 19 fields
2025-03-21 09:58:10.539 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10027, Name: Garfield Manalaysay
2025-03-21 09:58:10.539 | INFO    | motorph.util.DebugLogger.log | Line 29: Parsed 19 fields
2025-03-21 09:58:10.540 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10028, Name: Lizeth Villegas
2025-03-21 09:58:10.540 | INFO    | motorph.util.DebugLogger.log | Line 30: Parsed 19 fields
2025-03-21 09:58:10.541 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10029, Name: Carol Ramos
2025-03-21 09:58:10.541 | INFO    | motorph.util.DebugLogger.log | Line 31: Parsed 19 fields
2025-03-21 09:58:10.541 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10030, Name: Emelia Maceda
2025-03-21 09:58:10.541 | INFO    | motorph.util.DebugLogger.log | Line 32: Parsed 19 fields
2025-03-21 09:58:10.542 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10031, Name: Delia Aguilar
2025-03-21 09:58:10.542 | INFO    | motorph.util.DebugLogger.log | Line 33: Parsed 19 fields
2025-03-21 09:58:10.542 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10032, Name: John Rafael Castro
2025-03-21 09:58:10.543 | INFO    | motorph.util.DebugLogger.log | Line 34: Parsed 19 fields
2025-03-21 09:58:10.543 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10033, Name: Carlos Ian Martinez
2025-03-21 09:58:10.543 | INFO    | motorph.util.DebugLogger.log | Line 35: Parsed 19 fields
2025-03-21 09:58:10.543 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10034, Name: Beatriz Santos
2025-03-21 09:58:10.544 | INFO    | motorph.util.DebugLogger.log | Employee data loading complete:
2025-03-21 09:58:10.544 | INFO    | motorph.util.DebugLogger.log | - Total records processed: 34
2025-03-21 09:58:10.545 | INFO    | motorph.util.DebugLogger.log | - Successfully loaded: 34
2025-03-21 09:58:10.545 | INFO    | motorph.util.DebugLogger.log | - Errors: 0
2025-03-21 09:58:10.545 | INFO    | motorph.util.DebugLogger.log | - Total employees in map: 34
2025-03-21 09:58:10.545 | INFO    | motorph.util.DebugLogger.log | Sample employee IDs: 
2025-03-21 09:58:10.545 | INFO    | motorph.util.DebugLogger.log |   - 10031: Delia Aguilar
2025-03-21 09:58:10.546 | INFO    | motorph.util.DebugLogger.log |   - 10030: Emelia Maceda
2025-03-21 09:58:10.546 | INFO    | motorph.util.DebugLogger.log |   - 10019: Cydney Rosario
2025-03-21 09:58:10.546 | INFO    | motorph.util.DebugLogger.log |   - 10018: Allison San Jose
2025-03-21 09:58:10.546 | INFO    | motorph.util.DebugLogger.log |   - 10011: Anthony Salcedo
2025-03-21 09:58:10.547 | INFO    | motorph.util.DebugLogger.log | Added test employee with ID: 10001, Name: John Doe
2025-03-21 10:11:57.564 | INFO    | motorph.util.DebugLogger.configureLogger | Logging system initialized. Log file: logs\motorph_payroll_20250321.log
2025-03-21 10:11:57.566 | INFO    | motorph.util.DebugLogger.log | Loading employee data from: resources/MotorPH Employee Data - Employee Details.csv
2025-03-21 10:11:57.566 | INFO    | motorph.util.DebugLogger.log | File opened successfully. Reading data...
2025-03-21 10:11:57.567 | INFO    | motorph.util.DebugLogger.log | Header row: Employee #,Last Name,First Name,Birthday,Address,Phone Number,SSS #,Philhealth #,TIN #,Pag-ibig #,Status,Position,Immediate Supervisor,Basic Salary,Rice Subsidy,Phone Allowance,Clothing Allowance,Gross Semi-monthly Rate,Hourly Rate
2025-03-21 10:11:57.571 | INFO    | motorph.util.DebugLogger.log | Line 2: Parsed 19 fields
2025-03-21 10:11:57.584 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10001, Name: Manuel III Garcia
2025-03-21 10:11:57.585 | INFO    | motorph.util.DebugLogger.log | Line 3: Parsed 19 fields
2025-03-21 10:11:57.586 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10002, Name: Antonio Lim
2025-03-21 10:11:57.586 | INFO    | motorph.util.DebugLogger.log | Line 4: Parsed 19 fields
2025-03-21 10:11:57.586 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10003, Name: Bianca Sofia Aquino
2025-03-21 10:11:57.587 | INFO    | motorph.util.DebugLogger.log | Line 5: Parsed 19 fields
2025-03-21 10:11:57.587 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10004, Name: Isabella Reyes
2025-03-21 10:11:57.587 | INFO    | motorph.util.DebugLogger.log | Line 6: Parsed 19 fields
2025-03-21 10:11:57.588 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10005, Name: Eduard Hernandez
2025-03-21 10:11:57.588 | INFO    | motorph.util.DebugLogger.log | Line 7: Parsed 19 fields
2025-03-21 10:11:57.588 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10006, Name: Andrea Mae Villanueva
2025-03-21 10:11:57.589 | INFO    | motorph.util.DebugLogger.log | Line 8: Parsed 19 fields
2025-03-21 10:11:57.589 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10007, Name: Brad San Jose
2025-03-21 10:11:57.589 | INFO    | motorph.util.DebugLogger.log | Line 9: Parsed 19 fields
2025-03-21 10:11:57.589 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10008, Name: Alice Romualdez
2025-03-21 10:11:57.589 | INFO    | motorph.util.DebugLogger.log | Line 10: Parsed 19 fields
2025-03-21 10:11:57.591 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10009, Name: Rosie Atienza
2025-03-21 10:11:57.591 | INFO    | motorph.util.DebugLogger.log | Line 11: Parsed 19 fields
2025-03-21 10:11:57.591 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10010, Name: Roderick Alvaro
2025-03-21 10:11:57.591 | INFO    | motorph.util.DebugLogger.log | Line 12: Parsed 19 fields
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10011, Name: Anthony Salcedo
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Line 13: Parsed 19 fields
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10012, Name: Josie Lopez
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Line 14: Parsed 19 fields
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10013, Name: Martha Farala
2025-03-21 10:11:57.592 | INFO    | motorph.util.DebugLogger.log | Line 15: Parsed 19 fields
2025-03-21 10:11:57.593 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10014, Name: Leila Martinez
2025-03-21 10:11:57.593 | INFO    | motorph.util.DebugLogger.log | Line 16: Parsed 19 fields
2025-03-21 10:11:57.593 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10015, Name: Fredrick Romualdez
2025-03-21 10:11:57.594 | INFO    | motorph.util.DebugLogger.log | Line 17: Parsed 19 fields
2025-03-21 10:11:57.594 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10016, Name: Christian Mata
2025-03-21 10:11:57.594 | INFO    | motorph.util.DebugLogger.log | Line 18: Parsed 19 fields
2025-03-21 10:11:57.594 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10017, Name: Selena De Leon
2025-03-21 10:11:57.594 | INFO    | motorph.util.DebugLogger.log | Line 19: Parsed 19 fields
2025-03-21 10:11:57.595 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10018, Name: Allison San Jose
2025-03-21 10:11:57.595 | INFO    | motorph.util.DebugLogger.log | Line 20: Parsed 19 fields
2025-03-21 10:11:57.595 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10019, Name: Cydney Rosario
2025-03-21 10:11:57.595 | INFO    | motorph.util.DebugLogger.log | Line 21: Parsed 19 fields
2025-03-21 10:11:57.596 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10020, Name: Mark Bautista
2025-03-21 10:11:57.596 | INFO    | motorph.util.DebugLogger.log | Line 22: Parsed 19 fields
2025-03-21 10:11:57.596 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10021, Name: Darlene Lazaro
2025-03-21 10:11:57.596 | INFO    | motorph.util.DebugLogger.log | Line 23: Parsed 19 fields
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10022, Name: Kolby Delos Santos
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Line 24: Parsed 19 fields
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10023, Name: Vella Santos
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Line 25: Parsed 19 fields
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10024, Name: Tomas Del Rosario
2025-03-21 10:11:57.597 | INFO    | motorph.util.DebugLogger.log | Line 26: Parsed 19 fields
2025-03-21 10:11:57.598 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10025, Name: Jacklyn Tolentino
2025-03-21 10:11:57.598 | INFO    | motorph.util.DebugLogger.log | Line 27: Parsed 19 fields
2025-03-21 10:11:57.598 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10026, Name: Percival Gutierrez
2025-03-21 10:11:57.598 | INFO    | motorph.util.DebugLogger.log | Line 28: Parsed 19 fields
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10027, Name: Garfield Manalaysay
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Line 29: Parsed 19 fields
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10028, Name: Lizeth Villegas
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Line 30: Parsed 19 fields
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10029, Name: Carol Ramos
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Line 31: Parsed 19 fields
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10030, Name: Emelia Maceda
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Line 32: Parsed 19 fields
2025-03-21 10:11:57.599 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10031, Name: Delia Aguilar
2025-03-21 10:11:57.601 | INFO    | motorph.util.DebugLogger.log | Line 33: Parsed 19 fields
2025-03-21 10:11:57.601 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10032, Name: John Rafael Castro
2025-03-21 10:11:57.601 | INFO    | motorph.util.DebugLogger.log | Line 34: Parsed 19 fields
2025-03-21 10:11:57.601 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10033, Name: Carlos Ian Martinez
2025-03-21 10:11:57.601 | INFO    | motorph.util.DebugLogger.log | Line 35: Parsed 19 fields
2025-03-21 10:11:57.602 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10034, Name: Beatriz Santos
2025-03-21 10:11:57.602 | INFO    | motorph.util.DebugLogger.log | Employee data loading complete:
2025-03-21 10:11:57.602 | INFO    | motorph.util.DebugLogger.log | - Total records processed: 34
2025-03-21 10:11:57.603 | INFO    | motorph.util.DebugLogger.log | - Successfully loaded: 34
2025-03-21 10:11:57.603 | INFO    | motorph.util.DebugLogger.log | - Errors: 0
2025-03-21 10:11:57.603 | INFO    | motorph.util.DebugLogger.log | - Total employees in map: 34
2025-03-21 10:11:57.604 | INFO    | motorph.util.DebugLogger.log | Sample employee IDs: 
2025-03-21 10:11:57.604 | INFO    | motorph.util.DebugLogger.log |   - 10031: Delia Aguilar
2025-03-21 10:11:57.605 | INFO    | motorph.util.DebugLogger.log |   - 10030: Emelia Maceda
2025-03-21 10:11:57.605 | INFO    | motorph.util.DebugLogger.log |   - 10019: Cydney Rosario
2025-03-21 10:11:57.605 | INFO    | motorph.util.DebugLogger.log |   - 10018: Allison San Jose
2025-03-21 10:11:57.605 | INFO    | motorph.util.DebugLogger.log |   - 10011: Anthony Salcedo
2025-03-21 10:11:57.605 | INFO    | motorph.util.DebugLogger.log | Added test employee with ID: 10001, Name: John Doe
2025-03-21 10:11:57.764 | INFO    | motorph.util.DebugLogger.log | Loading employee data from: resources/MotorPH Employee Data - Employee Details.csv
2025-03-21 10:11:57.764 | INFO    | motorph.util.DebugLogger.log | File opened successfully. Reading data...
2025-03-21 10:11:57.765 | INFO    | motorph.util.DebugLogger.log | Header row: Employee #,Last Name,First Name,Birthday,Address,Phone Number,SSS #,Philhealth #,TIN #,Pag-ibig #,Status,Position,Immediate Supervisor,Basic Salary,Rice Subsidy,Phone Allowance,Clothing Allowance,Gross Semi-monthly Rate,Hourly Rate
2025-03-21 10:11:57.766 | INFO    | motorph.util.DebugLogger.log | Line 2: Parsed 19 fields
2025-03-21 10:11:57.766 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10001, Name: Manuel III Garcia
2025-03-21 10:11:57.766 | INFO    | motorph.util.DebugLogger.log | Line 3: Parsed 19 fields
2025-03-21 10:11:57.767 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10002, Name: Antonio Lim
2025-03-21 10:11:57.767 | INFO    | motorph.util.DebugLogger.log | Line 4: Parsed 19 fields
2025-03-21 10:11:57.767 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10003, Name: Bianca Sofia Aquino
2025-03-21 10:11:57.768 | INFO    | motorph.util.DebugLogger.log | Line 5: Parsed 19 fields
2025-03-21 10:11:57.768 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10004, Name: Isabella Reyes
2025-03-21 10:11:57.770 | INFO    | motorph.util.DebugLogger.log | Line 6: Parsed 19 fields
2025-03-21 10:11:57.770 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10005, Name: Eduard Hernandez
2025-03-21 10:11:57.771 | INFO    | motorph.util.DebugLogger.log | Line 7: Parsed 19 fields
2025-03-21 10:11:57.771 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10006, Name: Andrea Mae Villanueva
2025-03-21 10:11:57.772 | INFO    | motorph.util.DebugLogger.log | Line 8: Parsed 19 fields
2025-03-21 10:11:57.772 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10007, Name: Brad San Jose
2025-03-21 10:11:57.773 | INFO    | motorph.util.DebugLogger.log | Line 9: Parsed 19 fields
2025-03-21 10:11:57.773 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10008, Name: Alice Romualdez
2025-03-21 10:11:57.773 | INFO    | motorph.util.DebugLogger.log | Line 10: Parsed 19 fields
2025-03-21 10:11:57.773 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10009, Name: Rosie Atienza
2025-03-21 10:11:57.774 | INFO    | motorph.util.DebugLogger.log | Line 11: Parsed 19 fields
2025-03-21 10:11:57.774 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10010, Name: Roderick Alvaro
2025-03-21 10:11:57.775 | INFO    | motorph.util.DebugLogger.log | Line 12: Parsed 19 fields
2025-03-21 10:11:57.775 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10011, Name: Anthony Salcedo
2025-03-21 10:11:57.775 | INFO    | motorph.util.DebugLogger.log | Line 13: Parsed 19 fields
2025-03-21 10:11:57.776 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10012, Name: Josie Lopez
2025-03-21 10:11:57.777 | INFO    | motorph.util.DebugLogger.log | Line 14: Parsed 19 fields
2025-03-21 10:11:57.777 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10013, Name: Martha Farala
2025-03-21 10:11:57.777 | INFO    | motorph.util.DebugLogger.log | Line 15: Parsed 19 fields
2025-03-21 10:11:57.779 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10014, Name: Leila Martinez
2025-03-21 10:11:57.779 | INFO    | motorph.util.DebugLogger.log | Line 16: Parsed 19 fields
2025-03-21 10:11:57.779 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10015, Name: Fredrick Romualdez
2025-03-21 10:11:57.780 | INFO    | motorph.util.DebugLogger.log | Line 17: Parsed 19 fields
2025-03-21 10:11:57.780 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10016, Name: Christian Mata
2025-03-21 10:11:57.780 | INFO    | motorph.util.DebugLogger.log | Line 18: Parsed 19 fields
2025-03-21 10:11:57.780 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10017, Name: Selena De Leon
2025-03-21 10:11:57.781 | INFO    | motorph.util.DebugLogger.log | Line 19: Parsed 19 fields
2025-03-21 10:11:57.781 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10018, Name: Allison San Jose
2025-03-21 10:11:57.781 | INFO    | motorph.util.DebugLogger.log | Line 20: Parsed 19 fields
2025-03-21 10:11:57.781 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10019, Name: Cydney Rosario
2025-03-21 10:11:57.782 | INFO    | motorph.util.DebugLogger.log | Line 21: Parsed 19 fields
2025-03-21 10:11:57.782 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10020, Name: Mark Bautista
2025-03-21 10:11:57.783 | INFO    | motorph.util.DebugLogger.log | Line 22: Parsed 19 fields
2025-03-21 10:11:57.783 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10021, Name: Darlene Lazaro
2025-03-21 10:11:57.784 | INFO    | motorph.util.DebugLogger.log | Line 23: Parsed 19 fields
2025-03-21 10:11:57.784 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10022, Name: Kolby Delos Santos
2025-03-21 10:11:57.784 | INFO    | motorph.util.DebugLogger.log | Line 24: Parsed 19 fields
2025-03-21 10:11:57.784 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10023, Name: Vella Santos
2025-03-21 10:11:57.784 | INFO    | motorph.util.DebugLogger.log | Line 25: Parsed 19 fields
2025-03-21 10:11:57.785 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10024, Name: Tomas Del Rosario
2025-03-21 10:11:57.786 | INFO    | motorph.util.DebugLogger.log | Line 26: Parsed 19 fields
2025-03-21 10:11:57.786 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10025, Name: Jacklyn Tolentino
2025-03-21 10:11:57.786 | INFO    | motorph.util.DebugLogger.log | Line 27: Parsed 19 fields
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10026, Name: Percival Gutierrez
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Line 28: Parsed 19 fields
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10027, Name: Garfield Manalaysay
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Line 29: Parsed 19 fields
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10028, Name: Lizeth Villegas
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Line 30: Parsed 19 fields
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10029, Name: Carol Ramos
2025-03-21 10:11:57.787 | INFO    | motorph.util.DebugLogger.log | Line 31: Parsed 19 fields
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10030, Name: Emelia Maceda
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Line 32: Parsed 19 fields
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10031, Name: Delia Aguilar
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Line 33: Parsed 19 fields
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Created employee with ID: 10032, Name: John Rafael Castro
2025-03-21 10:11:57.788 | INFO    | motorph.util.DebugLogger.log | Line 34: Parsed 19 fields
